Num_Acc,dep,cluster_kmeans,cluster_bisecting,cluster_gmm
202400045212,57,3,3,4
202400045213,33,4,4,4
202400045214,92,0,0,3
202400045215,83,1,3,4
202400045216,15,1,3,4
202400045217,94,4,4,4
202400045218,59,1,3,2
202400045219,38,1,3,2
202400045220,57,1,3,4
202400045221,92,0,1,3
202400045222,13,0,1,0
202400045223,92,4,4,1
202400045224,11,0,1,3
202400045225,51,0,1,3
202400045226,26,2,2,1
202400045227,91,4,4,4
202400045228,92,2,0,4
202400045229,06,2,0,4
202400045230,92,4,4,4
202400045231,01,2,0,4
202400045232,19,2,2,2
202400045233,92,1,4,4
202400045234,60,2,2,2
202400045235,86,1,3,4
202400045236,04,0,1,3
202400045237,56,1,3,4
202400045238,92,1,3,4
202400045239,02,4,4,4
202400045240,91,4,4,4
202400045241,72,2,2,2
202400045242,02,1,3,4
202400045243,76,1,3,4
202400045244,94,4,4,4
202400045245,93,1,3,4
202400045246,75,2,2,2
202400045247,65,2,0,4
202400045248,40,2,2,2
202400045249,78,4,4,4
202400045250,72,2,2,2
202400045251,95,1,4,4
202400045252,81,2,0,4
202400045253,75,0,1,3
202400045254,33,1,3,4
202400045255,60,1,3,4
202400045256,29,1,3,4
202400045257,78,4,4,4
202400045258,93,4,4,4
202400045259,75,0,1,4
202400045260,91,4,4,4
202400045261,49,3,3,4
202400045262,92,1,3,4
202400045263,32,1,3,1
202400045264,95,4,4,4
202400045265,2B,1,3,4
202400045266,78,4,4,4
202400045267,75,0,1,0
202400045268,78,4,4,4
202400045269,22,4,4,4
202400045270,71,3,3,3
202400045271,05,2,2,2
202400045272,93,4,4,3
202400045273,93,3,3,4
202400045274,78,4,4,4
202400045275,75,2,2,2
202400045276,44,3,3,4
202400045277,44,0,1,3
202400045278,63,1,3,4
202400045279,93,1,3,4
202400045280,95,4,4,4
202400045281,68,0,0,3
202400045282,44,0,1,0
202400045283,75,0,1,3
202400045284,86,3,1,3
202400045285,51,1,3,4
202400045286,974,3,3,3
202400045287,44,2,2,2
202400045288,75,2,2,1
202400045289,93,1,3,4
202400045290,34,1,3,4
202400045291,51,3,3,4
202400045292,68,0,0,3
202400045293,44,2,2,2
202400045294,974,0,0,3
202400045295,93,4,4,1
202400045296,75,2,2,2
202400045297,44,2,2,2
202400045298,59,0,0,3
202400045299,68,2,0,2
202400045300,95,4,4,4
202400045301,57,0,1,3
202400045302,974,2,2,2
202400045303,39,1,3,4
202400045304,75,0,1,4
202400045305,74,2,0,4
202400045306,80,2,0,4
202400045307,25,3,3,3
202400045308,85,2,2,2
202400045309,69,2,2,2
202400045310,93,4,4,4
202400045311,42,1,3,4
202400045312,74,0,0,4
202400045313,56,2,2,2
202400045314,44,3,3,4
202400045315,93,4,4,4
202400045316,972,2,0,4
202400045317,74,2,0,4
202400045318,47,1,3,4
202400045319,44,2,2,2
202400045320,972,0,0,4
202400045321,76,1,3,1
202400045322,74,1,3,4
202400045323,69,0,1,3
202400045324,74,0,0,3
202400045325,94,4,4,4
202400045326,35,1,3,4
202400045327,02,2,0,2
202400045328,86,1,3,4
202400045329,29,0,0,4
202400045330,95,2,0,4
202400045331,94,1,4,4
202400045332,74,2,0,4
202400045333,86,2,0,4
202400045334,59,2,0,4
202400045335,74,0,0,3
202400045336,77,4,4,4
202400045337,34,0,0,3
202400045338,91,2,2,2
202400045339,38,1,3,4
202400045340,74,1,4,4
202400045341,13,3,3,4
202400045342,44,3,0,4
202400045343,86,2,2,2
202400045344,94,4,4,4
202400045345,02,4,4,4
202400045346,33,4,4,4
202400045347,988,2,2,2
202400045348,29,1,3,2
202400045349,15,1,3,4
202400045350,77,4,4,4
202400045351,59,4,4,4
202400045352,86,0,1,0
202400045353,974,2,2,2
202400045354,77,4,4,4
202400045355,15,1,3,4
202400045356,94,4,4,4
202400045357,31,2,0,4
202400045358,85,2,2,2
202400045359,69,0,1,3
202400045360,92,4,4,4
202400045361,38,1,3,4
202400045362,70,1,3,2
202400045363,65,1,3,4
202400045364,69,2,2,2
202400045365,84,0,1,3
202400045366,44,0,1,0
202400045367,03,1,3,2
202400045368,972,2,2,2
202400045369,26,1,4,4
202400045370,73,1,3,4
202400045371,80,2,2,2
202400045372,93,4,4,4
202400045373,57,2,0,2
202400045374,18,1,3,1
202400045375,78,2,2,2
202400045376,60,0,1,3
202400045377,07,0,0,0
202400045378,971,3,3,3
202400045379,92,4,4,4
202400045380,57,0,0,3
202400045381,78,1,3,4
202400045382,36,1,3,4
202400045383,95,4,4,4
202400045384,2A,2,0,4
202400045385,85,0,0,3
202400045386,16,2,0,4
202400045387,77,2,2,2
202400045388,92,3,3,4
202400045389,69,2,0,4
202400045390,95,3,4,3
202400045391,07,2,2,1
202400045392,77,3,3,4
202400045393,974,2,2,2
202400045394,972,4,4,4
202400045395,06,1,3,2
202400045396,95,2,0,4
202400045397,85,3,3,4
202400045398,77,2,0,4
202400045399,30,1,3,4
202400045400,974,2,0,4
202400045401,18,0,1,3
202400045402,91,0,0,3
202400045403,06,4,4,4
202400045404,48,1,3,4
202400045405,76,2,2,2
202400045406,973,2,2,2
202400045407,91,2,2,2
202400045408,63,4,4,4
202400045409,88,1,3,2
202400045410,76,0,0,3
202400045411,91,0,1,3
202400045412,69,0,1,3
202400045413,76,2,2,2
202400045414,45,4,4,3
202400045415,42,1,3,2
202400045416,73,2,2,2
202400045417,69,2,2,2
202400045418,91,2,0,4
202400045419,38,4,4,4
202400045420,38,4,4,4
202400045421,76,2,0,2
202400045422,77,4,4,4
202400045423,67,2,2,2
202400045424,69,0,1,3
202400045425,84,0,0,4
202400045426,69,3,3,4
202400045427,76,2,2,2
202400045428,77,4,4,4
202400045429,2B,0,1,3
202400045430,67,2,2,2
202400045431,68,2,0,2
202400045432,987,1,3,1
202400045433,83,2,0,4
202400045434,76,2,2,2
202400045435,87,2,2,2
202400045436,67,2,2,2
202400045437,987,3,3,3
202400045438,974,2,0,4
202400045439,76,2,2,2
202400045440,87,2,2,2
202400045441,66,2,2,2
202400045442,81,2,0,4
202400045443,974,2,0,2
202400045444,30,1,3,4
202400045445,66,2,2,2
202400045446,84,2,2,2
202400045447,87,2,0,4
202400045448,30,1,3,4
202400045449,64,2,2,2
202400045450,28,1,3,4
202400045451,30,1,3,4
202400045452,84,2,2,2
202400045453,71,1,3,4
202400045454,2B,3,3,4
202400045455,69,0,1,3
202400045456,63,0,1,3
202400045457,83,2,2,2
202400045458,58,2,2,2
202400045459,69,2,2,2
202400045460,84,1,4,4
202400045461,62,2,2,2
202400045462,82,1,3,4
202400045463,42,2,0,4
202400045464,64,0,1,0
202400045465,62,2,0,4
202400045466,85,1,3,2
202400045467,80,2,0,4
202400045468,84,1,3,4
202400045469,63,1,3,4
202400045470,64,2,2,2
202400045471,78,2,0,2
202400045472,44,1,3,2
202400045473,60,2,2,2
202400045474,26,2,0,1
202400045475,63,0,0,3
202400045476,60,1,3,4
202400045477,84,2,0,2
202400045478,51,2,2,2
202400045479,78,2,0,4
202400045480,65,1,3,4
202400045481,02,3,3,4
202400045482,59,2,2,2
202400045483,84,1,3,4
202400045484,13,4,4,4
202400045485,44,1,3,2
202400045486,50,2,2,2
202400045487,59,2,0,4
202400045488,95,2,0,4
202400045489,83,1,3,1
202400045490,76,2,0,4
202400045491,76,2,2,2
202400045492,49,2,2,1
202400045493,56,2,2,2
202400045494,13,4,4,4
202400045495,77,2,0,2
202400045496,45,0,0,3
202400045497,59,3,3,3
202400045498,67,3,3,3
202400045499,56,2,2,2
202400045500,76,0,0,3
202400045501,77,1,3,2
202400045502,91,1,3,4
202400045503,45,2,0,2
202400045504,59,4,4,4
202400045505,76,0,1,3
202400045506,54,2,2,2
202400045507,77,4,4,4
202400045508,77,3,3,4
202400045509,42,0,1,3
202400045510,976,2,2,2
202400045511,94,3,3,4
202400045512,54,2,2,2
202400045513,77,2,0,2
202400045514,41,0,0,3
202400045515,92,4,4,4
202400045516,76,2,0,2
202400045517,974,2,2,2
202400045518,51,0,1,3
202400045519,988,2,2,2
202400045520,38,3,4,4
202400045521,974,2,2,2
202400045522,92,1,3,4
202400045523,51,2,2,2
202400045524,974,2,2,2
202400045525,76,0,1,3
202400045526,34,2,2,2
202400045527,974,2,2,2
202400045528,51,2,2,2
202400045529,974,2,2,2
202400045530,76,3,3,4
202400045531,78,4,4,4
202400045532,974,0,0,4
202400045533,33,2,2,2
202400045534,973,0,0,0
202400045535,973,2,0,4
202400045536,75,0,1,3
202400045537,49,2,0,4
202400045538,74,2,2,2
202400045539,33,2,2,2
202400045540,49,2,2,2
202400045541,75,2,2,2
202400045542,973,2,0,4
202400045543,973,2,0,4
202400045544,73,2,2,2
202400045545,75,2,2,2
202400045546,973,2,0,2
202400045547,47,2,0,2
202400045548,69,2,2,2
202400045549,69,2,2,2
202400045550,33,3,3,4
202400045551,75,0,1,3
202400045552,68,0,0,3
202400045553,47,2,2,2
202400045554,31,0,1,3
202400045555,972,2,0,2
202400045556,75,2,2,2
202400045557,972,3,3,4
202400045558,47,2,0,4
202400045559,67,2,2,2
202400045560,94,0,0,0
202400045561,972,2,0,2
202400045562,45,2,2,2
202400045563,2B,2,2,2
202400045564,64,2,2,2
202400045565,94,0,1,0
202400045566,44,2,2,2
202400045567,31,2,2,2
202400045568,69,2,2,2
202400045569,95,2,0,4
202400045570,64,2,0,2
202400045571,94,2,0,2
202400045572,37,2,2,2
202400045573,2B,1,3,1
202400045574,27,2,2,2
202400045575,94,0,0,0
202400045576,62,2,2,2
202400045577,91,2,0,4
202400045578,13,0,1,3
202400045579,971,0,0,3
202400045580,35,2,2,2
202400045581,94,2,0,2
202400045582,95,2,2,2
202400045583,93,0,1,3
202400045584,62,1,3,4
202400045585,33,2,2,2
202400045586,95,2,0,2
202400045587,11,0,0,4
202400045588,91,2,2,2
202400045589,92,0,0,3
202400045590,33,0,1,0
202400045591,95,2,0,4
202400045592,61,2,2,2
202400045593,31,2,2,2
202400045594,92,2,0,4
202400045595,87,2,0,4
202400045596,95,2,0,4
202400045597,10,0,1,0
202400045598,01,0,1,3
202400045599,86,0,0,4
202400045600,95,2,0,4
202400045601,30,1,3,4
202400045602,92,2,2,2
202400045603,60,0,1,3
202400045604,95,2,0,2
202400045605,29,1,3,4
202400045606,92,2,2,2
202400045607,84,2,0,4
202400045608,91,2,0,4
202400045609,26,2,0,4
202400045610,59,2,0,2
202400045611,84,2,2,2
202400045612,92,3,3,3
202400045613,22,2,2,2
202400045614,92,2,2,2
202400045615,83,2,0,2
202400045616,19,2,2,2
202400045617,59,2,2,2
202400045618,17,2,2,2
202400045619,92,1,3,4
202400045620,82,2,2,2
202400045621,13,2,2,2
202400045622,35,3,3,4
202400045623,57,2,0,4
202400045624,80,2,2,2
202400045625,13,1,3,4
202400045626,33,1,3,4
202400045627,56,2,2,2
202400045628,13,3,3,4
202400045629,83,3,3,4
202400045630,51,3,3,4
202400045631,12,1,3,2
202400045632,54,2,2,2
202400045633,58,2,0,4
202400045634,11,2,2,2
202400045635,54,0,1,0
202400045636,57,1,3,4
202400045637,11,1,3,4
202400045638,76,2,0,2
202400045639,79,3,3,3
202400045640,09,0,0,4
202400045641,51,2,2,2
202400045642,79,2,2,2
202400045643,71,2,0,2
202400045644,07,1,3,4
202400045645,80,0,0,3
202400045646,06,2,2,2
202400045647,51,3,3,3
202400045648,64,2,2,2
202400045649,71,1,3,4
202400045650,06,2,2,2
202400045651,49,1,3,4
202400045652,63,3,3,4
202400045653,62,2,0,4
202400045654,12,2,0,4
202400045655,06,2,2,2
202400045656,34,0,0,3
202400045657,49,1,3,4
202400045658,04,1,3,4
202400045659,22,3,3,3
202400045660,60,0,1,0
202400045661,39,3,3,4
202400045662,49,2,2,2
202400045663,02,2,2,2
202400045664,54,1,3,4
202400045665,45,0,1,3
202400045666,73,2,0,4
202400045667,75,2,2,2
202400045668,49,2,2,2
202400045669,35,2,2,2
202400045670,04,1,3,4
202400045671,75,2,2,2
202400045672,44,2,2,2
202400045673,85,3,3,4
202400045674,75,2,2,2
202400045675,85,1,3,4
202400045676,34,3,3,3
202400045677,75,2,2,2
202400045678,30,2,0,2
202400045679,44,2,2,2
202400045680,33,0,1,0
202400045681,48,1,3,1
202400045682,41,2,2,2
202400045683,75,2,2,2
202400045684,08,1,3,4
202400045685,33,0,1,3
202400045686,38,2,2,2
202400045687,75,2,2,2
202400045688,31,2,2,2
202400045689,30,1,3,4
202400045690,37,2,2,2
202400045691,75,2,2,2
202400045692,977,1,3,2
202400045693,75,0,1,0
202400045694,35,0,1,0
202400045695,41,1,3,1
202400045696,75,2,2,2
202400045697,31,2,0,2
202400045698,19,2,2,2
202400045699,75,2,2,2
202400045700,28,2,2,2
202400045701,17,2,2,2
202400045702,75,2,2,2
202400045703,25,0,1,0
202400045704,11,1,3,4
202400045705,68,1,3,4
202400045706,75,2,2,1
202400045707,39,3,3,4
202400045708,06,0,0,0
202400045709,19,2,2,2
202400045710,29,0,1,3
202400045711,75,2,2,2
202400045712,01,2,0,4
202400045713,13,0,0,4
202400045714,75,0,1,3
202400045715,69,3,3,4
202400045716,75,2,2,2
202400045717,13,1,3,4
202400045718,38,1,3,4
202400045719,49,1,3,2
202400045720,75,2,2,2
202400045721,75,0,1,3
202400045722,12,1,3,4
202400045723,66,1,3,4
202400045724,12,2,2,2
202400045725,75,2,2,2
202400045726,75,2,2,2
202400045727,72,1,3,4
202400045728,75,0,1,3
202400045729,10,2,2,2
202400045730,14,2,2,2
202400045731,75,0,1,0
202400045732,75,2,2,2
202400045733,13,3,3,4
202400045734,06,2,2,2
202400045735,75,2,2,2
202400045736,13,1,3,4
202400045737,75,2,2,2
202400045738,05,1,3,4
202400045739,06,2,0,2
202400045740,94,0,1,3
202400045741,13,4,4,4
202400045742,75,2,2,2
202400045743,64,2,2,1
202400045744,94,2,2,2
202400045745,05,2,2,2
202400045746,13,4,4,4
202400045747,75,2,2,2
202400045748,94,2,0,4
202400045749,83,1,3,1
202400045750,05,2,0,1
202400045751,64,2,0,2
202400045752,94,2,0,4
202400045753,75,2,2,2
202400045754,83,4,4,4
202400045755,04,2,2,2
202400045756,73,1,3,4
202400045757,94,2,2,2
202400045758,94,2,2,2
202400045759,69,0,0,3
202400045760,75,0,1,0
202400045761,94,2,2,2
202400045762,40,1,3,4
202400045763,33,4,4,4
202400045764,94,2,0,4
202400045765,75,2,2,2
202400045766,93,2,2,1
202400045767,87,1,3,2
202400045768,93,2,2,2
202400045769,95,4,4,4
202400045770,75,2,2,2
202400045771,93,2,0,4
202400045772,30,2,0,1
202400045773,93,2,0,4
202400045774,75,2,2,2
202400045775,77,4,4,4
202400045776,92,2,2,2
202400045777,75,2,2,2
202400045778,987,1,3,4
202400045779,93,2,2,2
202400045780,92,2,0,4
202400045781,94,4,4,4
202400045782,75,0,1,3
202400045783,93,2,2,2
202400045784,93,2,0,1
202400045785,94,3,3,4
202400045786,92,2,2,2
202400045787,75,2,2,2
202400045788,68,0,0,3
202400045789,93,0,0,3
202400045790,93,0,0,3
202400045791,92,2,0,2
202400045792,75,0,1,0
202400045793,13,1,3,4
202400045794,75,2,2,2
202400045795,75,2,2,2
202400045796,93,2,0,4
202400045797,972,1,3,4
202400045798,31,2,2,2
202400045799,75,0,1,3
202400045800,75,2,2,4
202400045801,92,0,0,4
202400045802,29,2,2,2
202400045803,75,2,2,2
202400045804,75,2,2,2
202400045805,92,1,3,4
202400045806,77,3,3,3
202400045807,75,0,1,0
202400045808,988,3,3,4
202400045809,75,2,2,2
202400045810,92,2,0,4
202400045811,75,2,2,2
202400045812,974,0,1,3
202400045813,77,1,3,4
202400045814,75,2,2,2
202400045815,92,2,0,4
202400045816,77,1,3,4
202400045817,75,0,1,3
202400045818,75,0,1,3
202400045819,972,3,3,3
202400045820,92,2,0,4
202400045821,34,2,2,2
202400045822,75,2,2,2
202400045823,75,2,2,2
202400045824,92,2,0,2
202400045825,972,2,0,4
202400045826,94,2,2,2
202400045827,05,2,0,4
202400045828,75,2,2,2
202400045829,92,2,2,2
202400045830,94,2,0,2
202400045831,59,1,3,4
202400045832,92,2,0,2
202400045833,75,0,1,3
202400045834,71,2,0,4
202400045835,93,0,0,0
202400045836,92,2,0,4
202400045837,85,1,3,2
202400045838,94,0,1,3
202400045839,38,2,2,2
202400045840,39,2,0,4
202400045841,93,2,2,2
202400045842,15,4,4,4
202400045843,94,2,0,4
202400045844,14,1,3,4
202400045845,93,2,0,4
202400045846,19,2,2,2
202400045847,94,2,0,4
202400045848,51,1,3,4
202400045849,38,1,3,2
202400045850,93,2,2,2
202400045851,94,0,0,3
202400045852,01,0,0,0
202400045853,56,1,3,4
202400045854,93,2,0,4
202400045855,94,0,0,3
202400045856,22,1,3,4
202400045857,56,1,3,2
202400045858,28,4,4,4
202400045859,93,2,0,4
202400045860,31,3,3,3
202400045861,59,0,1,3
202400045862,972,2,2,2
202400045863,92,2,0,4
202400045864,92,2,2,2
202400045865,76,1,3,2
202400045866,26,4,4,4
202400045867,92,0,0,3
202400045868,2B,2,0,2
202400045869,33,3,3,3
202400045870,44,3,3,3
202400045871,92,2,0,4
202400045872,92,2,0,4
202400045873,62,2,0,4
202400045874,92,2,2,2
202400045875,89,3,3,3
202400045876,49,2,2,2
202400045877,92,0,3,4
202400045878,82,2,2,2
202400045879,92,0,0,3
202400045880,92,2,0,4
202400045881,51,1,3,2
202400045882,92,0,1,3
202400045883,33,1,3,2
202400045884,92,0,1,0
202400045885,56,1,3,4
202400045886,92,2,0,4
202400045887,79,2,0,2
202400045888,92,2,0,4
202400045889,59,3,3,3
202400045890,60,2,0,4
202400045891,92,2,0,4
202400045892,79,3,3,3
202400045893,63,1,3,4
202400045894,35,4,4,4
202400045895,59,2,2,2
202400045896,65,2,0,2
202400045897,22,1,3,1
202400045898,92,2,0,2
202400045899,47,2,2,2
202400045900,33,1,3,2
202400045901,13,4,4,4
202400045902,92,2,0,4
202400045903,47,1,3,4
202400045904,34,1,3,1
202400045905,32,1,3,4
202400045906,60,2,0,4
202400045907,83,1,3,4
202400045908,47,1,3,4
202400045909,61,1,3,4
202400045910,39,1,3,2
202400045911,33,4,4,4
202400045912,21,4,4,4
202400045913,91,4,4,4
202400045914,68,1,3,4
202400045915,42,1,3,4
202400045916,91,4,4,4
202400045917,35,1,3,4
202400045918,59,4,4,4
202400045919,44,1,3,4
202400045920,42,2,0,2
202400045921,86,2,0,4
202400045922,31,2,0,2
202400045923,46,2,0,4
202400045924,35,1,3,2
202400045925,38,1,3,2
202400045926,78,3,3,4
202400045927,47,2,0,4
202400045928,41,4,4,4
202400045929,92,4,4,4
202400045930,78,4,4,4
202400045931,72,1,3,2
202400045932,34,1,3,4
202400045933,02,1,3,4
202400045934,78,4,4,4
202400045935,39,1,3,4
202400045936,02,1,3,4
202400045937,44,2,2,2
202400045938,91,4,4,1
202400045939,51,1,3,4
202400045940,15,3,3,4
202400045941,92,3,3,4
202400045942,29,2,0,1
202400045943,06,0,0,0
202400045944,51,0,0,3
202400045945,31,2,0,4
202400045946,78,1,3,4
202400045947,92,4,4,4
202400045948,50,1,3,2
202400045949,56,0,1,3
202400045950,95,1,3,4
202400045951,43,2,2,1
202400045952,54,1,3,4
202400045953,93,4,4,4
202400045954,2B,1,3,2
202400045955,72,1,3,4
202400045956,77,3,4,4
202400045957,10,1,3,4
202400045958,71,3,3,4
202400045959,50,1,3,2
202400045960,93,4,4,4
202400045961,89,1,3,4
202400045962,50,2,0,2
202400045963,94,4,4,4
202400045964,36,2,0,4
202400045965,61,2,0,2
202400045966,09,1,3,4
202400045967,93,4,4,4
202400045968,94,3,3,4
202400045969,34,0,1,3
202400045970,87,3,3,4
202400045971,12,3,3,3
202400045972,93,4,4,4
202400045973,64,2,0,4
202400045974,47,1,3,4
202400045975,92,1,3,4
202400045976,48,1,3,4
202400045977,29,1,3,2
202400045978,16,1,3,4
202400045979,33,2,2,2
202400045980,29,3,1,3
202400045981,32,2,0,1
202400045982,13,1,3,4
202400045983,33,2,2,2
202400045984,16,3,3,3
202400045985,44,0,1,3
202400045986,974,2,2,2
202400045987,01,4,4,4
202400045988,40,0,0,4
202400045989,26,1,3,4
202400045990,29,1,3,4
202400045991,973,1,4,1
202400045992,74,1,3,4
202400045993,68,4,4,4
202400045994,24,2,0,4
202400045995,971,2,0,2
202400045996,15,0,1,3
202400045997,38,1,3,4
202400045998,30,1,3,4
202400045999,33,4,4,4
202400046000,15,0,0,3
202400046001,38,2,0,4
202400046002,74,4,4,3
202400046003,971,2,0,4
202400046004,987,0,0,4
202400046005,15,2,2,2
202400046006,88,2,2,2
202400046007,971,2,2,2
202400046008,02,2,0,2
202400046009,14,2,2,2
202400046010,74,4,4,4
202400046011,51,4,4,1
202400046012,2A,2,2,2
202400046013,44,1,3,4
202400046014,14,2,0,4
202400046015,74,3,3,3
202400046016,70,2,2,2
202400046017,91,2,0,4
202400046018,14,3,4,4
202400046019,33,4,4,4
202400046020,74,2,2,2
202400046021,06,0,0,3
202400046022,13,0,1,3
202400046023,87,0,1,3
202400046024,63,4,4,4
202400046025,45,4,4,4
202400046026,13,2,2,2
202400046027,87,2,0,4
202400046028,977,0,0,4
202400046029,05,2,2,1
202400046030,74,2,0,4
202400046031,30,1,3,1
202400046032,13,3,3,4
202400046033,17,1,3,1
202400046034,87,0,0,4
202400046035,74,2,0,4
202400046036,41,3,3,3
202400046037,10,2,0,2
202400046038,45,3,3,4
202400046039,85,3,3,4
202400046040,77,1,3,4
202400046041,74,1,3,4
202400046042,987,0,0,4
202400046043,43,1,3,1
202400046044,07,2,2,2
202400046045,84,2,2,2
202400046046,07,2,2,2
202400046047,57,4,4,4
202400046048,30,1,3,4
202400046049,988,1,3,4
202400046050,06,2,0,2
202400046051,80,0,1,3
202400046052,07,3,3,4
202400046053,57,2,2,2
202400046054,06,2,2,2
202400046055,71,1,3,4
202400046056,77,2,0,4
202400046057,40,0,0,4
202400046058,05,2,0,4
202400046059,13,3,3,4
202400046060,80,2,2,2
202400046061,57,1,3,2
202400046062,68,2,0,2
202400046063,02,0,1,3
202400046064,68,1,3,4
202400046065,987,0,0,0
202400046066,04,2,0,4
202400046067,71,2,2,2
202400046068,69,1,3,4
202400046069,04,2,0,4
202400046070,03,1,3,2
202400046071,75,0,1,3
202400046072,78,2,0,4
202400046073,87,1,3,4
202400046074,974,2,2,2
202400046075,79,2,2,2
202400046076,38,1,3,4
202400046077,75,2,2,2
202400046078,77,2,2,2
202400046079,85,1,3,4
202400046080,86,2,2,2
202400046081,61,1,3,4
202400046082,75,2,2,2
202400046083,76,3,3,0
202400046084,974,2,0,4
202400046085,28,1,3,4
202400046086,29,2,0,2
202400046087,75,0,1,3
202400046088,33,2,2,2
202400046089,973,2,0,2
202400046090,29,2,2,2
202400046091,50,2,2,1
202400046092,28,3,3,4
202400046093,75,2,2,2
202400046094,69,0,1,3
202400046095,73,2,2,2
202400046096,60,1,4,4
202400046097,56,1,3,4
202400046098,73,2,2,2
202400046099,75,0,1,3
202400046100,972,4,4,4
202400046101,60,1,3,4
202400046102,17,1,3,4
202400046103,35,1,3,1
202400046104,72,0,1,3
202400046105,75,0,1,3
202400046106,69,2,2,2
202400046107,59,1,3,4
202400046108,72,2,2,2
202400046109,30,1,3,4
202400046110,971,1,3,4
202400046111,33,4,4,4
202400046112,60,2,0,4
202400046113,30,3,3,4
202400046114,75,0,1,3
202400046115,69,0,1,0
202400046116,91,3,4,3
202400046117,13,1,3,4
202400046118,971,0,0,3
202400046119,75,2,2,2
202400046120,69,0,1,3
202400046121,93,4,4,4
202400046122,83,4,4,4
202400046123,91,2,0,4
202400046124,69,3,3,3
202400046125,75,2,2,2
202400046126,95,4,4,4
202400046127,69,3,3,4
202400046128,68,0,1,3
202400046129,75,0,1,0
202400046130,92,1,3,4
202400046131,86,2,2,2
202400046132,69,4,4,4
202400046133,75,0,1,0
202400046134,67,0,1,0
202400046135,84,2,2,2
202400046136,33,4,4,1
202400046137,93,4,4,4
202400046138,75,0,1,0
202400046139,78,2,0,4
202400046140,67,0,1,3
202400046141,59,1,4,4
202400046142,78,2,0,2
202400046143,94,0,0,3
202400046144,67,3,3,4
202400046145,91,1,3,4
202400046146,78,2,0,4
202400046147,64,2,2,2
202400046148,94,0,1,3
202400046149,92,4,4,4
202400046150,64,0,1,3
202400046151,94,3,3,4
202400046152,38,2,2,2
202400046153,94,0,1,3
202400046154,63,2,0,2
202400046155,93,4,4,4
202400046156,976,2,2,2
202400046157,76,2,2,2
202400046158,61,2,2,2
202400046159,94,0,0,3
202400046160,974,1,3,4
202400046161,93,4,4,4
202400046162,76,0,1,0
202400046163,59,0,1,3
202400046164,972,1,3,4
202400046165,94,0,0,3
202400046166,93,4,4,4
202400046167,59,2,0,4
202400046168,972,4,4,3
202400046169,94,0,0,3
202400046170,71,2,2,2
202400046171,93,4,4,4
202400046172,69,0,1,3
202400046173,94,2,2,2
202400046174,59,0,0,3
202400046175,69,2,2,1
202400046176,94,2,0,4
202400046177,77,4,4,1
202400046178,49,3,3,4
